Study_ID,Subject,Injury,Session,ChoiceOption,ChoiceCount,TotChoice,PctChoice
CCI-A_SS,CCI-A_SS-7,Sham,15,4,20,98,20.40816327
CCI-A_SS,CCI-A_SS-7,Sham,15,3,4,98,4.081632653
CCI-A_SS,CCI-A_SS-7,Sham,15,2,61,98,62.24489796
CCI-A_SS,CCI-A_SS-7,Sham,15,1,4,86,4.651162791
CCI-A_SS,CCI-A_SS-7,Sham,15,4,28,86,32.55813953
CCI-A_SS,CCI-A_SS-7,Sham,15,3,1,86,1.162790698
CCI-A_SS,CCI-A_SS-7,Sham,15,2,53,86,61.62790698
CCI-A_SS,CCI-A_SS-8,Sham,15,2,91,109,83.48623853
CCI-A_SS,CCI-A_SS-8,Sham,15,3,3,109,2.752293578
CCI-A_SS,CCI-A_SS-8,Sham,15,4,2,109,1.834862385
CCI-A_SS,CCI-A_SS-8,Sham,15,1,13,109,11.9266055
CCI-A_SS,CCI-A_SS-8,Sham,15,4,1,122,0.819672131
CCI-A_SS,CCI-A_SS-8,Sham,15,3,0,122,0
CCI-A_SS,CCI-A_SS-8,Sham,15,2,106,122,86.8852459
CCI-A_SS,CCI-A_SS-8,Sham,15,1,15,122,12.29508197
CCI-A_SS,CCI-A_SS-9,Sham,15,1,2,53,3.773584906
CCI-A_SS,CCI-A_SS-9,Sham,15,4,6,53,11.32075472
CCI-A_SS,CCI-A_SS-9,Sham,15,3,7,53,13.20754717
CCI-A_SS,CCI-A_SS-9,Sham,15,2,38,53,71.69811321
CCI-A_SS,CCI-A_SS-9,Sham,15,3,19,67,28.35820896
CCI-A_SS,CCI-A_SS-9,Sham,15,4,1,67,1.492537313
CCI-A_SS,CCI-A_SS-9,Sham,15,1,10,67,14.92537313
CCI-A_SS,CCI-A_SS-9,Sham,15,2,37,67,55.2238806
CCI-D,CCI-D-1,TBI,15,1,18,96,18.75
CCI-D,CCI-D-1,TBI,15,4,6,96,6.25
CCI-D,CCI-D-1,TBI,15,3,26,96,27.08333333
CCI-D,CCI-D-1,TBI,15,2,46,96,47.91666667
CCI-D,CCI-D-10,TBI,15,1,63,128,49.21875
CCI-D,CCI-D-10,TBI,15,3,5,128,3.90625
CCI-D,CCI-D-10,TBI,15,2,58,128,45.3125
CCI-D,CCI-D-10,TBI,15,4,2,128,1.5625
CCI-D,CCI-D-11,Sham,15,2,33,107,30.8411215
CCI-D,CCI-D-11,Sham,15,4,2,107,1.869158879
CCI-D,CCI-D-11,Sham,15,1,30,107,28.03738318
CCI-D,CCI-D-11,Sham,15,3,42,107,39.25233645
CCI-D,CCI-D-12,TBI,15,4,7,62,11.29032258
CCI-D,CCI-D-12,TBI,15,2,14,62,22.58064516
CCI-D,CCI-D-12,TBI,15,3,29,62,46.77419355
CCI-D,CCI-D-12,TBI,15,1,12,62,19.35483871
CCI-D,CCI-D-13,Sham,15,1,4,158,2.53164557
CCI-D,CCI-D-13,Sham,15,2,150,158,94.93670886
CCI-D,CCI-D-13,Sham,15,4,3,158,1.898734177
CCI-D,CCI-D-13,Sham,15,3,1,158,0.632911392
CCI-D,CCI-D-14,Sham,15,4,30,99,30.3030303
CCI-D,CCI-D-14,Sham,15,2,48,99,48.48484848
CCI-D,CCI-D-14,Sham,15,3,3,99,3.03030303
CCI-D,CCI-D-14,Sham,15,1,18,99,18.18181818
CCI-D,CCI-D-15,Sham,15,3,3,131,2.290076336
CCI-D,CCI-D-15,Sham,15,1,19,131,14.50381679
CCI-D,CCI-D-15,Sham,15,4,11,131,8.396946565
CCI-D,CCI-D-15,Sham,15,2,98,131,74.80916031
CCI-D,CCI-D-16,TBI,15,4,7,90,7.777777778
CCI-D,CCI-D-16,TBI,15,3,6,90,6.666666667
CCI-D,CCI-D-16,TBI,15,2,73,90,81.11111111
CCI-D,CCI-D-16,TBI,15,1,4,90,4.444444444
CCI-D,CCI-D-17,TBI,15,4,26,60,43.33333333
CCI-D,CCI-D-17,TBI,15,1,8,60,13.33333333
CCI-D,CCI-D-17,TBI,15,2,23,60,38.33333333
CCI-D,CCI-D-17,TBI,15,3,3,60,5
CCI-D,CCI-D-18,Sham,15,4,3,118,2.542372881
CCI-D,CCI-D-18,Sham,15,3,15,118,12.71186441
CCI-D,CCI-D-18,Sham,15,2,98,118,83.05084746
CCI-D,CCI-D-18,Sham,15,1,2,118,1.694915254
CCI-D,CCI-D-19,Sham,15,4,0,153,0
CCI-D,CCI-D-19,Sham,15,3,1,153,0.653594771
CCI-D,CCI-D-19,Sham,15,1,4,153,2.614379085
CCI-D,CCI-D-19,Sham,15,2,148,153,96.73202614
CCI-D,CCI-D-2,TBI,15,1,45,82,54.87804878
CCI-D,CCI-D-2,TBI,15,3,32,82,39.02439024
CCI-D,CCI-D-2,TBI,15,4,2,82,2.43902439
CCI-D,CCI-D-2,TBI,15,2,3,82,3.658536585
CCI-D,CCI-D-20,TBI,15,3,0,1,0
CCI-D,CCI-D-20,TBI,15,1,1,1,100
CCI-D,CCI-D-20,TBI,15,4,0,1,0
CCI-D,CCI-D-20,TBI,15,2,0,1,0
CCI-D,CCI-D-21,TBI,15,2,80,133,60.15037594
CCI-D,CCI-D-21,TBI,15,1,43,133,32.33082707
CCI-D,CCI-D-21,TBI,15,3,9,133,6.766917293
CCI-D,CCI-D-21,TBI,15,4,1,133,0.751879699
CCI-D,CCI-D-22,TBI,15,1,7,70,10
CCI-D,CCI-D-22,TBI,15,2,60,70,85.71428571
CCI-D,CCI-D-22,TBI,15,3,2,70,2.857142857
CCI-D,CCI-D-22,TBI,15,4,1,70,1.428571429
CCI-D,CCI-D-23,TBI,15,1,1,149,0.67114094
CCI-D,CCI-D-23,TBI,15,2,148,149,99.32885906
CCI-D,CCI-D-23,TBI,15,4,0,149,0
CCI-D,CCI-D-23,TBI,15,3,0,149,0
CCI-D,CCI-D-24,TBI,15,1,23,109,21.10091743
CCI-D,CCI-D-24,TBI,15,3,8,109,7.339449541
CCI-D,CCI-D-24,TBI,15,4,11,109,10.09174312
CCI-D,CCI-D-24,TBI,15,2,67,109,61.46788991
CCI-D,CCI-D-25,Sham,15,4,1,142,0.704225352
CCI-D,CCI-D-25,Sham,15,1,14,142,9.85915493
CCI-D,CCI-D-25,Sham,15,3,2,142,1.408450704
CCI-D,CCI-D-25,Sham,15,2,125,142,88.02816901
CCI-D,CCI-D-26,Sham,15,4,9,96,9.375
CCI-D,CCI-D-26,Sham,15,1,1,96,1.041666667
CCI-D,CCI-D-26,Sham,15,2,64,96,66.66666667
CCI-D,CCI-D-26,Sham,15,3,22,96,22.91666667
CCI-D,CCI-D-27,TBI,15,4,6,49,12.24489796
CCI-D,CCI-D-27,TBI,15,1,10,49,20.40816327
CCI-D,CCI-D-27,TBI,15,2,17,49,34.69387755
CCI-D,CCI-D-27,TBI,15,3,16,49,32.65306122
CCI-D,CCI-D-28,TBI,15,3,21,82,25.6097561
CCI-D,CCI-D-28,TBI,15,4,5,82,6.097560976
CCI-D,CCI-D-28,TBI,15,1,2,82,2.43902439
CCI-D,CCI-D-28,TBI,15,2,54,82,65.85365854
CCI-D,CCI-D-29,Sham,15,1,16,144,11.11111111
CCI-D,CCI-D-29,Sham,15,4,1,144,0.694444444
CCI-D,CCI-D-29,Sham,15,3,19,144,13.19444444
CCI-D,CCI-D-29,Sham,15,2,108,144,75
CCI-D,CCI-D-30,Sham,15,3,0,159,0
CCI-D,CCI-D-30,Sham,15,4,0,159,0
CCI-D,CCI-D-30,Sham,15,1,9,159,5.660377358
CCI-D,CCI-D-30,Sham,15,2,150,159,94.33962264
CCI-D,CCI-D-31,Sham,15,2,72,115,62.60869565
CCI-D,CCI-D-31,Sham,15,4,0,115,0
CCI-D,CCI-D-31,Sham,15,1,14,115,12.17391304
CCI-D,CCI-D-31,Sham,15,3,29,115,25.2173913
CCI-D,CCI-D-32,Sham,15,1,22,156,14.1025641
CCI-D,CCI-D-32,Sham,15,3,3,156,1.923076923
CCI-D,CCI-D-32,Sham,15,2,130,156,83.33333333
CCI-D,CCI-D-32,Sham,15,4,1,156,0.641025641
CCI-D,CCI-D-33,TBI,15,1,27,64,42.1875
CCI-D,CCI-D-33,TBI,15,4,2,64,3.125
CCI-D,CCI-D-33,TBI,15,3,27,64,42.1875
CCI-D,CCI-D-33,TBI,15,2,8,64,12.5
CCI-D,CCI-D-34,Sham,15,1,16,76,21.05263158
CCI-D,CCI-D-34,Sham,15,3,35,76,46.05263158
CCI-D,CCI-D-34,Sham,15,4,7,76,9.210526316
CCI-D,CCI-D-34,Sham,15,2,18,76,23.68421053
CCI-D,CCI-D-35,Sham,15,4,20,102,19.60784314
CCI-D,CCI-D-35,Sham,15,2,63,102,61.76470588
CCI-D,CCI-D-35,Sham,15,3,7,102,6.862745098
CCI-D,CCI-D-35,Sham,15,1,12,102,11.76470588
CCI-D,CCI-D-36,TBI,15,2,13,67,19.40298507
CCI-D,CCI-D-36,TBI,15,4,5,67,7.462686567
CCI-D,CCI-D-36,TBI,15,1,5,67,7.462686567
CCI-D,CCI-D-36,TBI,15,3,44,67,65.67164179
CCI-D,CCI-D-37,TBI,15,2,35,64,54.6875
CCI-D,CCI-D-37,TBI,15,3,0,64,0
CCI-D,CCI-D-37,TBI,15,4,16,64,25
CCI-D,CCI-D-37,TBI,15,1,13,64,20.3125
CCI-D,CCI-D-38,Sham,15,1,18,67,26.86567164
CCI-D,CCI-D-38,Sham,15,2,28,67,41.79104478
CCI-D,CCI-D-38,Sham,15,4,19,67,28.35820896
CCI-D,CCI-D-38,Sham,15,3,2,67,2.985074627
CCI-D,CCI-D-39,TBI,15,3,3,115,2.608695652
CCI-D,CCI-D-39,TBI,15,4,3,115,2.608695652
CCI-D,CCI-D-39,TBI,15,1,36,115,31.30434783
CCI-D,CCI-D-39,TBI,15,2,73,115,63.47826087
CCI-D,CCI-D-4,TBI,15,4,10,60,16.66666667
CCI-D,CCI-D-4,TBI,15,3,34,60,56.66666667
CCI-D,CCI-D-4,TBI,15,2,12,60,20
CCI-D,CCI-D-4,TBI,15,1,4,60,6.666666667
CCI-D,CCI-D-40,TBI,15,1,10,81,12.34567901
CCI-D,CCI-D-40,TBI,15,2,69,81,85.18518519
CCI-D,CCI-D-40,TBI,15,3,2,81,2.469135802
CCI-D,CCI-D-40,TBI,15,4,0,81,0
CCI-D,CCI-D-41,Sham,15,3,9,114,7.894736842
CCI-D,CCI-D-41,Sham,15,2,75,114,65.78947368
CCI-D,CCI-D-41,Sham,15,4,2,114,1.754385965
CCI-D,CCI-D-41,Sham,15,1,28,114,24.56140351
CCI-D,CCI-D-42,TBI,15,3,7,88,7.954545455
CCI-D,CCI-D-42,TBI,15,4,12,88,13.63636364
CCI-D,CCI-D-42,TBI,15,2,38,88,43.18181818
CCI-D,CCI-D-42,TBI,15,1,31,88,35.22727273
CCI-D,CCI-D-43,Sham,15,4,0,131,0
CCI-D,CCI-D-43,Sham,15,2,120,131,91.60305344
CCI-D,CCI-D-43,Sham,15,1,10,131,7.633587786
CCI-D,CCI-D-43,Sham,15,3,1,131,0.763358779
CCI-D,CCI-D-44,TBI,15,2,22,81,27.16049383
CCI-D,CCI-D-44,TBI,15,3,42,81,51.85185185
CCI-D,CCI-D-44,TBI,15,1,13,81,16.04938272
CCI-D,CCI-D-44,TBI,15,4,4,81,4.938271605
CCI-D,CCI-D-46,Sham,15,3,3,147,2.040816327
CCI-D,CCI-D-46,Sham,15,1,30,147,20.40816327
CCI-D,CCI-D-46,Sham,15,2,114,147,77.55102041
CCI-D,CCI-D-46,Sham,15,4,0,147,0
CCI-D,CCI-D-47,Sham,15,4,14,110,12.72727273
CCI-D,CCI-D-47,Sham,15,2,66,110,60
CCI-D,CCI-D-47,Sham,15,1,30,110,27.27272727
CCI-D,CCI-D-47,Sham,15,3,0,110,0
CCI-D,CCI-D-48,TBI,15,3,2,130,1.538461538
CCI-D,CCI-D-48,TBI,15,4,14,130,10.76923077
CCI-D,CCI-D-48,TBI,15,1,41,130,31.53846154
CCI-D,CCI-D-48,TBI,15,2,73,130,56.15384615
CCI-D,CCI-D-5,TBI,15,4,4,127,3.149606299
CCI-D,CCI-D-5,TBI,15,2,101,127,79.52755906
CCI-D,CCI-D-5,TBI,15,3,1,127,0.787401575
CCI-D,CCI-D-5,TBI,15,1,21,127,16.53543307
CCI-D,CCI-D-6,Sham,15,4,1,139,0.71942446
CCI-D,CCI-D-6,Sham,15,2,113,139,81.29496403
CCI-D,CCI-D-6,Sham,15,3,3,139,2.158273381
CCI-D,CCI-D-6,Sham,15,1,22,139,15.82733813
CCI-D,CCI-D-7,Sham,15,1,12,125,9.6
CCI-D,CCI-D-7,Sham,15,4,18,125,14.4
CCI-D,CCI-D-7,Sham,15,3,0,125,0
CCI-D,CCI-D-7,Sham,15,2,95,125,76
CCI-D,CCI-D-8,Sham,15,3,2,162,1.234567901
CCI-D,CCI-D-8,Sham,15,2,147,162,90.74074074
CCI-D,CCI-D-8,Sham,15,4,2,162,1.234567901
CCI-D,CCI-D-8,Sham,15,1,11,162,6.790123457
CCI-D,CCI-D-9,Sham,15,4,4,137,2.919708029
CCI-D,CCI-D-9,Sham,15,2,73,137,53.28467153
CCI-D,CCI-D-9,Sham,15,1,51,137,37.22627737
CCI-D,CCI-D-9,Sham,15,3,9,137,6.569343066
CCI-E,CCI-E-10,Sham,15,2,15,57,26.31578947
CCI-E,CCI-E-10,Sham,15,4,39,57,68.42105263
CCI-E,CCI-E-10,Sham,15,3,3,57,5.263157895
CCI-E,CCI-E-10,Sham,15,1,0,57,0
CCI-E,CCI-E-13,Sham,15,4,1,156,0.641025641
CCI-E,CCI-E-13,Sham,15,2,127,156,81.41025641
CCI-E,CCI-E-13,Sham,15,1,18,156,11.53846154
CCI-E,CCI-E-13,Sham,15,3,10,156,6.41025641
CCI-E,CCI-E-14,Sham,15,3,40,62,64.51612903
CCI-E,CCI-E-14,Sham,15,1,12,62,19.35483871
CCI-E,CCI-E-14,Sham,15,2,9,62,14.51612903
CCI-E,CCI-E-14,Sham,15,4,1,62,1.612903226
CCI-E,CCI-E-15,Sham,15,3,6,117,5.128205128
CCI-E,CCI-E-15,Sham,15,2,84,117,71.79487179
CCI-E,CCI-E-15,Sham,15,4,4,117,3.418803419
CCI-E,CCI-E-15,Sham,15,1,23,117,19.65811966
CCI-E,CCI-E-16,Sham,15,2,50,74,67.56756757
CCI-E,CCI-E-16,Sham,15,4,13,74,17.56756757
CCI-E,CCI-E-16,Sham,15,3,5,74,6.756756757
CCI-E,CCI-E-16,Sham,15,1,6,74,8.108108108
CCI-E,CCI-E-19,Sham,15,4,0,109,0
CCI-E,CCI-E-19,Sham,15,1,16,109,14.67889908
CCI-E,CCI-E-19,Sham,15,2,83,109,76.14678899
CCI-E,CCI-E-19,Sham,15,3,10,109,9.174311927
CCI-E,CCI-E-2,Sham,15,4,1,86,1.162790698
CCI-E,CCI-E-2,Sham,15,1,1,86,1.162790698
CCI-E,CCI-E-2,Sham,15,3,30,86,34.88372093
CCI-E,CCI-E-2,Sham,15,2,54,86,62.79069767
CCI-E,CCI-E-20,Sham,15,2,104,120,86.66666667
CCI-E,CCI-E-20,Sham,15,4,4,120,3.333333333
CCI-E,CCI-E-20,Sham,15,3,0,120,0
CCI-E,CCI-E-20,Sham,15,1,12,120,10
CCI-E,CCI-E-22,TBI,15,4,0,146,0
CCI-E,CCI-E-22,TBI,15,2,0,146,0
CCI-E,CCI-E-22,TBI,15,1,146,146,100
CCI-E,CCI-E-22,TBI,15,3,0,146,0
CCI-E,CCI-E-23,Sham,15,3,55,72,76.38888889
CCI-E,CCI-E-23,Sham,15,1,2,72,2.777777778
CCI-E,CCI-E-23,Sham,15,4,1,72,1.388888889
CCI-E,CCI-E-23,Sham,15,2,14,72,19.44444444
CCI-E,CCI-E-24,TBI,15,1,37,73,50.68493151
CCI-E,CCI-E-24,TBI,15,4,32,73,43.83561644
CCI-E,CCI-E-24,TBI,15,3,2,73,2.739726027
CCI-E,CCI-E-24,TBI,15,2,2,73,2.739726027
CCI-E,CCI-E-25,TBI,15,1,1,46,2.173913043
CCI-E,CCI-E-25,TBI,15,3,1,46,2.173913043
CCI-E,CCI-E-25,TBI,15,2,0,46,0
CCI-E,CCI-E-25,TBI,15,4,44,46,95.65217391
CCI-E,CCI-E-26,Sham,15,4,19,112,16.96428571
CCI-E,CCI-E-26,Sham,15,3,0,112,0
CCI-E,CCI-E-26,Sham,15,1,2,112,1.785714286
CCI-E,CCI-E-26,Sham,15,2,91,112,81.25
CCI-E,CCI-E-27,Sham,15,2,29,87,33.33333333
CCI-E,CCI-E-27,Sham,15,1,28,87,32.18390805
CCI-E,CCI-E-27,Sham,15,3,10,87,11.49425287
CCI-E,CCI-E-27,Sham,15,4,20,87,22.98850575
CCI-E,CCI-E-28,TBI,15,4,47,55,85.45454545
CCI-E,CCI-E-28,TBI,15,3,6,55,10.90909091
CCI-E,CCI-E-28,TBI,15,2,2,55,3.636363636
CCI-E,CCI-E-28,TBI,15,1,0,55,0
CCI-E,CCI-E-29,Sham,15,1,2,91,2.197802198
CCI-E,CCI-E-29,Sham,15,3,43,91,47.25274725
CCI-E,CCI-E-29,Sham,15,2,44,91,48.35164835
CCI-E,CCI-E-29,Sham,15,4,2,91,2.197802198
CCI-E,CCI-E-3,TBI,15,2,29,72,40.27777778
CCI-E,CCI-E-3,TBI,15,3,38,72,52.77777778
CCI-E,CCI-E-3,TBI,15,4,3,72,4.166666667
CCI-E,CCI-E-3,TBI,15,1,2,72,2.777777778
CCI-E,CCI-E-30,TBI,15,1,1,112,0.892857143
CCI-E,CCI-E-30,TBI,15,2,93,112,83.03571429
CCI-E,CCI-E-30,TBI,15,3,16,112,14.28571429
CCI-E,CCI-E-30,TBI,15,4,2,112,1.785714286
CCI-E,CCI-E-31,Sham,15,4,1,135,0.740740741
CCI-E,CCI-E-31,Sham,15,3,11,135,8.148148148
CCI-E,CCI-E-31,Sham,15,2,119,135,88.14814815
CCI-E,CCI-E-31,Sham,15,1,4,135,2.962962963
CCI-E,CCI-E-32,Sham,15,2,141,145,97.24137931
CCI-E,CCI-E-32,Sham,15,1,3,145,2.068965517
CCI-E,CCI-E-32,Sham,15,4,0,145,0
CCI-E,CCI-E-32,Sham,15,3,1,145,0.689655172
CCI-E,CCI-E-4,TBI,15,4,5,37,13.51351351
CCI-E,CCI-E-4,TBI,15,3,19,37,51.35135135
CCI-E,CCI-E-4,TBI,15,2,4,37,10.81081081
CCI-E,CCI-E-4,TBI,15,1,9,37,24.32432432
CCI-E,CCI-E-5,TBI,15,1,14,67,20.89552239
CCI-E,CCI-E-5,TBI,15,3,0,67,0
CCI-E,CCI-E-5,TBI,15,4,42,67,62.68656716
CCI-E,CCI-E-5,TBI,15,2,11,67,16.41791045
CCI-E,CCI-E-6,TBI,15,4,4,123,3.25203252
CCI-E,CCI-E-6,TBI,15,2,93,123,75.6097561
CCI-E,CCI-E-6,TBI,15,1,24,123,19.51219512
CCI-E,CCI-E-6,TBI,15,3,2,123,1.62601626
CCI-E,CCI-E-7,TBI,15,2,104,112,92.85714286
CCI-E,CCI-E-7,TBI,15,3,2,112,1.785714286
CCI-E,CCI-E-7,TBI,15,1,4,112,3.571428571
CCI-E,CCI-E-7,TBI,15,4,2,112,1.785714286
CCI-E,CCI-E-8,TBI,15,4,6,62,9.677419355
CCI-E,CCI-E-8,TBI,15,1,3,62,4.838709677
CCI-E,CCI-E-8,TBI,15,3,13,62,20.96774194
CCI-E,CCI-E-8,TBI,15,2,40,62,64.51612903
HFD-A,HFD-A-1,Sham,15,3,13,97,13.40206186
HFD-A,HFD-A-1,Sham,15,1,2,97,2.06185567
HFD-A,HFD-A-1,Sham,15,4,0,97,0
HFD-A,HFD-A-1,Sham,15,2,82,97,84.53608247
HFD-A,HFD-A-1,Sham,15,3,47,96,48.95833333
HFD-A,HFD-A-1,Sham,15,1,2,96,2.083333333
HFD-A,HFD-A-1,Sham,15,2,47,96,48.95833333
HFD-A,HFD-A-1,Sham,15,4,0,96,0
HFD-A,HFD-A-10,Sham,15,1,2,92,2.173913043
HFD-A,HFD-A-10,Sham,15,4,8,92,8.695652174
HFD-A,HFD-A-10,Sham,15,3,5,92,5.434782609
HFD-A,HFD-A-10,Sham,15,2,77,92,83.69565217
HFD-A,HFD-A-10,TBI,15,3,14,53,26.41509434
HFD-A,HFD-A-10,TBI,15,1,36,53,67.9245283
HFD-A,HFD-A-10,TBI,15,4,3,53,5.660377358
HFD-A,HFD-A-10,TBI,15,2,0,53,0
HFD-A,HFD-A-11,Sham,15,3,29,62,46.77419355
HFD-A,HFD-A-11,Sham,15,1,13,62,20.96774194
HFD-A,HFD-A-11,Sham,15,4,1,62,1.612903226
HFD-A,HFD-A-11,Sham,15,2,19,62,30.64516129
HFD-A,HFD-A-11,TBI,15,3,49,61,80.32786885
HFD-A,HFD-A-11,TBI,15,4,0,61,0
HFD-A,HFD-A-11,TBI,15,2,0,61,0
HFD-A,HFD-A-11,TBI,15,1,12,61,19.67213115
HFD-A,HFD-A-12,Sham,15,4,3,97,3.092783505
HFD-A,HFD-A-12,Sham,15,3,22,97,22.68041237
HFD-A,HFD-A-12,Sham,15,1,12,97,12.37113402
HFD-A,HFD-A-12,Sham,15,2,60,97,61.8556701
HFD-A,HFD-A-12,Sham,15,3,25,87,28.73563218
HFD-A,HFD-A-12,Sham,15,4,0,87,0
HFD-A,HFD-A-12,Sham,15,1,6,87,6.896551724
HFD-A,HFD-A-12,Sham,15,2,56,87,64.36781609
HFD-A,HFD-A-13,Sham,15,2,77,106,72.64150943
HFD-A,HFD-A-13,Sham,15,1,25,106,23.58490566
HFD-A,HFD-A-13,Sham,15,3,3,106,2.830188679
HFD-A,HFD-A-13,Sham,15,4,1,106,0.943396226
HFD-A,HFD-A-13,Sham,15,4,7,102,6.862745098
HFD-A,HFD-A-13,Sham,15,2,78,102,76.47058824
HFD-A,HFD-A-13,Sham,15,3,2,102,1.960784314
HFD-A,HFD-A-13,Sham,15,1,15,102,14.70588235
HFD-A,HFD-A-14,Sham,15,1,15,83,18.07228916
HFD-A,HFD-A-14,Sham,15,4,3,83,3.614457831
HFD-A,HFD-A-14,Sham,15,3,0,83,0
HFD-A,HFD-A-14,Sham,15,2,65,83,78.31325301
HFD-A,HFD-A-15,Sham,15,1,3,61,4.918032787
HFD-A,HFD-A-15,Sham,15,4,36,61,59.01639344
HFD-A,HFD-A-15,Sham,15,3,2,61,3.278688525
HFD-A,HFD-A-15,Sham,15,2,20,61,32.78688525
HFD-A,HFD-A-15,Sham,15,1,0,61,0
HFD-A,HFD-A-15,Sham,15,4,36,61,59.01639344
HFD-A,HFD-A-15,Sham,15,3,0,61,0
HFD-A,HFD-A-15,Sham,15,2,25,61,40.98360656
HFD-A,HFD-A-16,Sham,15,2,56,84,66.66666667
HFD-A,HFD-A-16,Sham,15,4,28,84,33.33333333
HFD-A,HFD-A-16,Sham,15,3,0,84,0
HFD-A,HFD-A-16,Sham,15,1,0,84,0
HFD-A,HFD-A-16,TBI,15,2,66,74,89.18918919
HFD-A,HFD-A-16,TBI,15,3,0,74,0
HFD-A,HFD-A-16,TBI,15,4,3,74,4.054054054
HFD-A,HFD-A-16,TBI,15,1,5,74,6.756756757
HFD-A,HFD-A-17,Sham,15,2,3,56,5.357142857
HFD-A,HFD-A-17,Sham,15,4,1,56,1.785714286
HFD-A,HFD-A-17,Sham,15,3,46,56,82.14285714
HFD-A,HFD-A-17,Sham,15,1,6,56,10.71428571
HFD-A,HFD-A-17,TBI,15,1,21,52,40.38461538
HFD-A,HFD-A-17,TBI,15,3,21,52,40.38461538
HFD-A,HFD-A-17,TBI,15,4,6,52,11.53846154
HFD-A,HFD-A-17,TBI,15,2,4,52,7.692307692
HFD-A,HFD-A-18,Sham,15,3,23,75,30.66666667
HFD-A,HFD-A-18,Sham,15,1,39,75,52
HFD-A,HFD-A-18,Sham,15,4,3,75,4
HFD-A,HFD-A-18,Sham,15,2,10,75,13.33333333
HFD-A,HFD-A-18,TBI,15,3,12,40,30
HFD-A,HFD-A-18,TBI,15,1,26,40,65
HFD-A,HFD-A-18,TBI,15,2,2,40,5
HFD-A,HFD-A-18,TBI,15,4,0,40,0
HFD-A,HFD-A-19,Sham,15,3,40,71,56.33802817
HFD-A,HFD-A-19,Sham,15,1,25,71,35.21126761
HFD-A,HFD-A-19,Sham,15,2,6,71,8.450704225
HFD-A,HFD-A-19,Sham,15,4,0,71,0
HFD-A,HFD-A-19,Sham,15,2,1,60,1.666666667
HFD-A,HFD-A-19,Sham,15,3,43,60,71.66666667
HFD-A,HFD-A-19,Sham,15,1,3,60,5
HFD-A,HFD-A-19,Sham,15,4,13,60,21.66666667
HFD-A,HFD-A-2,Sham,15,3,12,98,12.24489796
HFD-A,HFD-A-2,Sham,15,1,1,98,1.020408163
HFD-A,HFD-A-2,Sham,15,2,83,98,84.69387755
HFD-A,HFD-A-2,Sham,15,4,2,98,2.040816327
HFD-A,HFD-A-2,TBI,15,4,6,28,21.42857143
HFD-A,HFD-A-2,TBI,15,3,17,28,60.71428571
HFD-A,HFD-A-2,TBI,15,1,4,28,14.28571429
HFD-A,HFD-A-2,TBI,15,2,1,28,3.571428571
HFD-A,HFD-A-20,Sham,15,3,7,104,6.730769231
HFD-A,HFD-A-20,Sham,15,1,19,104,18.26923077
HFD-A,HFD-A-20,Sham,15,4,4,104,3.846153846
HFD-A,HFD-A-20,Sham,15,2,74,104,71.15384615
HFD-A,HFD-A-20,Sham,15,4,0,98,0
HFD-A,HFD-A-20,Sham,15,3,1,98,1.020408163
HFD-A,HFD-A-20,Sham,15,1,6,98,6.12244898
HFD-A,HFD-A-20,Sham,15,2,91,98,92.85714286
HFD-A,HFD-A-21,Sham,15,2,9,32,28.125
HFD-A,HFD-A-21,Sham,15,1,1,32,3.125
HFD-A,HFD-A-21,Sham,15,3,1,32,3.125
HFD-A,HFD-A-21,Sham,15,4,21,32,65.625
HFD-A,HFD-A-21,Sham,15,1,0,58,0
HFD-A,HFD-A-21,Sham,15,4,27,58,46.55172414
HFD-A,HFD-A-21,Sham,15,2,31,58,53.44827586
HFD-A,HFD-A-21,Sham,15,3,0,58,0
HFD-A,HFD-A-22,Sham,15,2,83,105,79.04761905
HFD-A,HFD-A-22,Sham,15,4,0,105,0
HFD-A,HFD-A-22,Sham,15,3,0,105,0
HFD-A,HFD-A-22,Sham,15,1,22,105,20.95238095
HFD-A,HFD-A-22,TBI,15,3,0,96,0
HFD-A,HFD-A-22,TBI,15,4,0,96,0
HFD-A,HFD-A-22,TBI,15,1,5,96,5.208333333
HFD-A,HFD-A-22,TBI,15,2,91,96,94.79166667
HFD-A,HFD-A-23,Sham,15,2,71,89,79.7752809
HFD-A,HFD-A-23,Sham,15,4,0,89,0
HFD-A,HFD-A-23,Sham,15,1,18,89,20.2247191
HFD-A,HFD-A-23,Sham,15,3,0,89,0
HFD-A,HFD-A-23,Sham,15,4,15,89,16.85393258
HFD-A,HFD-A-23,Sham,15,1,13,89,14.60674157
HFD-A,HFD-A-23,Sham,15,3,0,89,0
HFD-A,HFD-A-23,Sham,15,2,61,89,68.53932584
HFD-A,HFD-A-24,Sham,15,3,3,94,3.191489362
HFD-A,HFD-A-24,Sham,15,4,2,94,2.127659574
HFD-A,HFD-A-24,Sham,15,2,87,94,92.55319149
HFD-A,HFD-A-24,Sham,15,1,2,94,2.127659574
HFD-A,HFD-A-24,Sham,15,3,0,93,0
HFD-A,HFD-A-24,Sham,15,2,93,93,100
HFD-A,HFD-A-24,Sham,15,4,0,93,0
HFD-A,HFD-A-24,Sham,15,1,0,93,0
HFD-A,HFD-A-25,Sham,15,1,6,94,6.382978723
HFD-A,HFD-A-25,Sham,15,2,66,94,70.21276596
