Subject,Injury,Biome_SampleID,Collect_Time,alpha_diversity,Week,PctOptimal,PctPremature,OptimalBase,PrematureBase
9,TBI,Martens-79-HFD9-60,D60,4.594782736,4,1.794946704,0.435190765,84.31565514,1.445686166
9,TBI,Martens-79-HFD9-60,D60,4.594782736,7,2.939262961,8.837081111,84.31565514,1.445686166
9,TBI,Martens-79-HFD9-60,D60,4.594782736,2,22.67806126,0.475040258,84.31565514,1.445686166
9,TBI,Martens-79-HFD9-60,D60,4.594782736,9,0,9.7959818,84.31565514,1.445686166
9,TBI,Martens-79-HFD9-60,D60,4.594782736,8,1.142664613,8.271935775,84.31565514,1.445686166
10,TBI,Martens-08-HFD10-Pre-surgery,Pre,4.326836218,9,2.638771008,10.8321916,73.02335805,5.394354708
10,TBI,Martens-08-HFD10-Pre-surgery,Pre,4.326836218,10,6.849315068,14.6451487,73.02335805,5.394354708
10,TBI,Martens-08-HFD10-Pre-surgery,Pre,4.326836218,6,2.178260034,12.12407924,73.02335805,5.394354708
10,TBI,Martens-08-HFD10-Pre-surgery,Pre,4.326836218,2,25.8649302,8.728383789,73.02335805,5.394354708
10,TBI,Martens-08-HFD10-Pre-surgery,Pre,4.326836218,3,16.11130286,16.16579084,73.02335805,5.394354708
10,TBI,Martens-08-HFD10-Pre-surgery,Pre,4.326836218,8,2.914247,15.12207444,73.02335805,5.394354708
10,TBI,Martens-08-HFD10-Pre-surgery,Pre,4.326836218,5,0.977899754,22.46236665,73.02335805,5.394354708
10,TBI,Martens-08-HFD10-Pre-surgery,Pre,4.326836218,7,3.360879843,14.3789242,73.02335805,5.394354708
10,TBI,Martens-08-HFD10-Pre-surgery,Pre,4.326836218,4,4.549828937,23.30308101,73.02335805,5.394354708
10,TBI,Martens-32-HFD10-3,D3,4.364331943,9,2.638771008,10.8321916,73.02335805,5.394354708
10,TBI,Martens-32-HFD10-3,D3,4.364331943,10,6.849315068,14.6451487,73.02335805,5.394354708
10,TBI,Martens-32-HFD10-3,D3,4.364331943,6,2.178260034,12.12407924,73.02335805,5.394354708
10,TBI,Martens-32-HFD10-3,D3,4.364331943,2,25.8649302,8.728383789,73.02335805,5.394354708
10,TBI,Martens-32-HFD10-3,D3,4.364331943,3,16.11130286,16.16579084,73.02335805,5.394354708
10,TBI,Martens-32-HFD10-3,D3,4.364331943,8,2.914247,15.12207444,73.02335805,5.394354708
10,TBI,Martens-32-HFD10-3,D3,4.364331943,5,0.977899754,22.46236665,73.02335805,5.394354708
10,TBI,Martens-32-HFD10-3,D3,4.364331943,7,3.360879843,14.3789242,73.02335805,5.394354708
10,TBI,Martens-32-HFD10-3,D3,4.364331943,4,4.549828937,23.30308101,73.02335805,5.394354708
10,TBI,Martens-56-HFD10-30,D30,4.68722091,9,2.638771008,10.8321916,73.02335805,5.394354708
10,TBI,Martens-56-HFD10-30,D30,4.68722091,10,6.849315068,14.6451487,73.02335805,5.394354708
10,TBI,Martens-56-HFD10-30,D30,4.68722091,6,2.178260034,12.12407924,73.02335805,5.394354708
10,TBI,Martens-56-HFD10-30,D30,4.68722091,2,25.8649302,8.728383789,73.02335805,5.394354708
10,TBI,Martens-56-HFD10-30,D30,4.68722091,3,16.11130286,16.16579084,73.02335805,5.394354708
10,TBI,Martens-56-HFD10-30,D30,4.68722091,8,2.914247,15.12207444,73.02335805,5.394354708
10,TBI,Martens-56-HFD10-30,D30,4.68722091,5,0.977899754,22.46236665,73.02335805,5.394354708
10,TBI,Martens-56-HFD10-30,D30,4.68722091,7,3.360879843,14.3789242,73.02335805,5.394354708
10,TBI,Martens-56-HFD10-30,D30,4.68722091,4,4.549828937,23.30308101,73.02335805,5.394354708
10,TBI,Martens-80-HFD10-60,D60,4.168612943,9,2.638771008,10.8321916,73.02335805,5.394354708
10,TBI,Martens-80-HFD10-60,D60,4.168612943,10,6.849315068,14.6451487,73.02335805,5.394354708
10,TBI,Martens-80-HFD10-60,D60,4.168612943,6,2.178260034,12.12407924,73.02335805,5.394354708
10,TBI,Martens-80-HFD10-60,D60,4.168612943,2,25.8649302,8.728383789,73.02335805,5.394354708
10,TBI,Martens-80-HFD10-60,D60,4.168612943,3,16.11130286,16.16579084,73.02335805,5.394354708
10,TBI,Martens-80-HFD10-60,D60,4.168612943,8,2.914247,15.12207444,73.02335805,5.394354708
10,TBI,Martens-80-HFD10-60,D60,4.168612943,5,0.977899754,22.46236665,73.02335805,5.394354708
10,TBI,Martens-80-HFD10-60,D60,4.168612943,7,3.360879843,14.3789242,73.02335805,5.394354708
10,TBI,Martens-80-HFD10-60,D60,4.168612943,4,4.549828937,23.30308101,73.02335805,5.394354708
12,Sham,Martens-09-HFD12-Pre-surgery,Pre,4.403835784,5,59.71937792,10.88178059,52.51116311,6.266970886
12,Sham,Martens-09-HFD12-Pre-surgery,Pre,4.403835784,6,45.12052222,13.97551449,52.51116311,6.266970886
12,Sham,Martens-09-HFD12-Pre-surgery,Pre,4.403835784,9,31.67185511,15.35761373,52.51116311,6.266970886
12,Sham,Martens-09-HFD12-Pre-surgery,Pre,4.403835784,4,66.90558172,8.984220869,52.51116311,6.266970886
12,Sham,Martens-09-HFD12-Pre-surgery,Pre,4.403835784,3,57.08672926,8.742621655,52.51116311,6.266970886
12,Sham,Martens-09-HFD12-Pre-surgery,Pre,4.403835784,2,57.19698852,7.496366676,52.51116311,6.266970886
12,Sham,Martens-09-HFD12-Pre-surgery,Pre,4.403835784,7,34.00559617,11.6194501,52.51116311,6.266970886
12,Sham,Martens-09-HFD12-Pre-surgery,Pre,4.403835784,8,34.14599219,14.15400961,52.51116311,6.266970886
12,Sham,Martens-09-HFD12-Pre-surgery,Pre,4.403835784,10,39.63431786,11.48984947,52.51116311,6.266970886
12,Sham,Martens-33-HFD12-3,D3,3.964636091,5,59.71937792,10.88178059,52.51116311,6.266970886
12,Sham,Martens-33-HFD12-3,D3,3.964636091,6,45.12052222,13.97551449,52.51116311,6.266970886
12,Sham,Martens-33-HFD12-3,D3,3.964636091,9,31.67185511,15.35761373,52.51116311,6.266970886
12,Sham,Martens-33-HFD12-3,D3,3.964636091,4,66.90558172,8.984220869,52.51116311,6.266970886
12,Sham,Martens-33-HFD12-3,D3,3.964636091,3,57.08672926,8.742621655,52.51116311,6.266970886
12,Sham,Martens-33-HFD12-3,D3,3.964636091,2,57.19698852,7.496366676,52.51116311,6.266970886
12,Sham,Martens-33-HFD12-3,D3,3.964636091,7,34.00559617,11.6194501,52.51116311,6.266970886
12,Sham,Martens-33-HFD12-3,D3,3.964636091,8,34.14599219,14.15400961,52.51116311,6.266970886
12,Sham,Martens-33-HFD12-3,D3,3.964636091,10,39.63431786,11.48984947,52.51116311,6.266970886
12,Sham,Martens-57-HFD12-30,D30,4.554642708,5,59.71937792,10.88178059,52.51116311,6.266970886
12,Sham,Martens-57-HFD12-30,D30,4.554642708,6,45.12052222,13.97551449,52.51116311,6.266970886
12,Sham,Martens-57-HFD12-30,D30,4.554642708,9,31.67185511,15.35761373,52.51116311,6.266970886
12,Sham,Martens-57-HFD12-30,D30,4.554642708,4,66.90558172,8.984220869,52.51116311,6.266970886
12,Sham,Martens-57-HFD12-30,D30,4.554642708,3,57.08672926,8.742621655,52.51116311,6.266970886
12,Sham,Martens-57-HFD12-30,D30,4.554642708,2,57.19698852,7.496366676,52.51116311,6.266970886
12,Sham,Martens-57-HFD12-30,D30,4.554642708,7,34.00559617,11.6194501,52.51116311,6.266970886
12,Sham,Martens-57-HFD12-30,D30,4.554642708,8,34.14599219,14.15400961,52.51116311,6.266970886
12,Sham,Martens-57-HFD12-30,D30,4.554642708,10,39.63431786,11.48984947,52.51116311,6.266970886
12,Sham,Martens-81-HFD12-60,D60,4.554181263,5,59.71937792,10.88178059,52.51116311,6.266970886
12,Sham,Martens-81-HFD12-60,D60,4.554181263,6,45.12052222,13.97551449,52.51116311,6.266970886
12,Sham,Martens-81-HFD12-60,D60,4.554181263,9,31.67185511,15.35761373,52.51116311,6.266970886
12,Sham,Martens-81-HFD12-60,D60,4.554181263,4,66.90558172,8.984220869,52.51116311,6.266970886
12,Sham,Martens-81-HFD12-60,D60,4.554181263,3,57.08672926,8.742621655,52.51116311,6.266970886
12,Sham,Martens-81-HFD12-60,D60,4.554181263,2,57.19698852,7.496366676,52.51116311,6.266970886
12,Sham,Martens-81-HFD12-60,D60,4.554181263,7,34.00559617,11.6194501,52.51116311,6.266970886
12,Sham,Martens-81-HFD12-60,D60,4.554181263,8,34.14599219,14.15400961,52.51116311,6.266970886
12,Sham,Martens-81-HFD12-60,D60,4.554181263,10,39.63431786,11.48984947,52.51116311,6.266970886
13,Sham,Martens-10-HFD13-Pre-surgery,Pre,4.044283285,8,71.35799421,13.93966443,79.46444295,4.916955773
13,Sham,Martens-10-HFD13-Pre-surgery,Pre,4.044283285,5,80.95838879,9.239989637,79.46444295,4.916955773
13,Sham,Martens-10-HFD13-Pre-surgery,Pre,4.044283285,6,67.28241222,12.24124809,79.46444295,4.916955773
13,Sham,Martens-10-HFD13-Pre-surgery,Pre,4.044283285,7,61.23140815,14.36980579,79.46444295,4.916955773
13,Sham,Martens-10-HFD13-Pre-surgery,Pre,4.044283285,10,69.18843909,14.35767779,79.46444295,4.916955773
13,Sham,Martens-10-HFD13-Pre-surgery,Pre,4.044283285,4,83.20069361,6.436151222,79.46444295,4.916955773
13,Sham,Martens-10-HFD13-Pre-surgery,Pre,4.044283285,9,68.62687085,14.39359519,79.46444295,4.916955773
13,Sham,Martens-10-HFD13-Pre-surgery,Pre,4.044283285,3,83.21551313,3.671816814,79.46444295,4.916955773
13,Sham,Martens-10-HFD13-Pre-surgery,Pre,4.044283285,2,88.76143788,2.54205475,79.46444295,4.916955773
13,Sham,Martens-34-HFD13-3,D3,3.954140377,8,71.35799421,13.93966443,79.46444295,4.916955773
13,Sham,Martens-34-HFD13-3,D3,3.954140377,5,80.95838879,9.239989637,79.46444295,4.916955773
13,Sham,Martens-34-HFD13-3,D3,3.954140377,6,67.28241222,12.24124809,79.46444295,4.916955773
13,Sham,Martens-34-HFD13-3,D3,3.954140377,7,61.23140815,14.36980579,79.46444295,4.916955773
13,Sham,Martens-34-HFD13-3,D3,3.954140377,10,69.18843909,14.35767779,79.46444295,4.916955773
13,Sham,Martens-34-HFD13-3,D3,3.954140377,4,83.20069361,6.436151222,79.46444295,4.916955773
13,Sham,Martens-34-HFD13-3,D3,3.954140377,9,68.62687085,14.39359519,79.46444295,4.916955773
13,Sham,Martens-34-HFD13-3,D3,3.954140377,3,83.21551313,3.671816814,79.46444295,4.916955773
13,Sham,Martens-34-HFD13-3,D3,3.954140377,2,88.76143788,2.54205475,79.46444295,4.916955773
13,Sham,Martens-58-HFD13-30,D30,4.503939869,8,71.35799421,13.93966443,79.46444295,4.916955773
13,Sham,Martens-58-HFD13-30,D30,4.503939869,5,80.95838879,9.239989637,79.46444295,4.916955773
13,Sham,Martens-58-HFD13-30,D30,4.503939869,6,67.28241222,12.24124809,79.46444295,4.916955773
13,Sham,Martens-58-HFD13-30,D30,4.503939869,7,61.23140815,14.36980579,79.46444295,4.916955773
13,Sham,Martens-58-HFD13-30,D30,4.503939869,10,69.18843909,14.35767779,79.46444295,4.916955773
13,Sham,Martens-58-HFD13-30,D30,4.503939869,4,83.20069361,6.436151222,79.46444295,4.916955773
13,Sham,Martens-58-HFD13-30,D30,4.503939869,9,68.62687085,14.39359519,79.46444295,4.916955773
13,Sham,Martens-58-HFD13-30,D30,4.503939869,3,83.21551313,3.671816814,79.46444295,4.916955773
13,Sham,Martens-58-HFD13-30,D30,4.503939869,2,88.76143788,2.54205475,79.46444295,4.916955773
13,Sham,Martens-82-HFD13-60,D60,4.31196582,8,71.35799421,13.93966443,79.46444295,4.916955773
13,Sham,Martens-82-HFD13-60,D60,4.31196582,5,80.95838879,9.239989637,79.46444295,4.916955773
13,Sham,Martens-82-HFD13-60,D60,4.31196582,6,67.28241222,12.24124809,79.46444295,4.916955773
13,Sham,Martens-82-HFD13-60,D60,4.31196582,7,61.23140815,14.36980579,79.46444295,4.916955773
13,Sham,Martens-82-HFD13-60,D60,4.31196582,10,69.18843909,14.35767779,79.46444295,4.916955773
13,Sham,Martens-82-HFD13-60,D60,4.31196582,4,83.20069361,6.436151222,79.46444295,4.916955773
13,Sham,Martens-82-HFD13-60,D60,4.31196582,9,68.62687085,14.39359519,79.46444295,4.916955773
13,Sham,Martens-82-HFD13-60,D60,4.31196582,3,83.21551313,3.671816814,79.46444295,4.916955773
13,Sham,Martens-82-HFD13-60,D60,4.31196582,2,88.76143788,2.54205475,79.46444295,4.916955773
16,TBI,Martens-11-HFD16-Pre-surgery,Pre,4.193181033,2,44.44444444,6.25,68.74424861,5.816450361
16,TBI,Martens-11-HFD16-Pre-surgery,Pre,4.193181033,4,83.25250682,9.193762473,68.74424861,5.816450361
16,TBI,Martens-11-HFD16-Pre-surgery,Pre,4.193181033,7,91.68538726,2.964787022,68.74424861,5.816450361
16,TBI,Martens-11-HFD16-Pre-surgery,Pre,4.193181033,3,54.90230885,5.593260004,68.74424861,5.816450361
16,TBI,Martens-11-HFD16-Pre-surgery,Pre,4.193181033,10,82.05981439,2.504865871,68.74424861,5.816450361
16,TBI,Martens-11-HFD16-Pre-surgery,Pre,4.193181033,8,92.29189599,1.717519409,68.74424861,5.816450361
16,TBI,Martens-11-HFD16-Pre-surgery,Pre,4.193181033,9,92.15228325,1.427794994,68.74424861,5.816450361
16,TBI,Martens-11-HFD16-Pre-surgery,Pre,4.193181033,5,87.904783,2.520560389,68.74424861,5.816450361
16,TBI,Martens-11-HFD16-Pre-surgery,Pre,4.193181033,6,89.25484341,2.678936728,68.74424861,5.816450361
16,TBI,Martens-35-HFD16-3,D3,4.07846184,2,44.44444444,6.25,68.74424861,5.816450361
16,TBI,Martens-35-HFD16-3,D3,4.07846184,4,83.25250682,9.193762473,68.74424861,5.816450361
16,TBI,Martens-35-HFD16-3,D3,4.07846184,7,91.68538726,2.964787022,68.74424861,5.816450361
16,TBI,Martens-35-HFD16-3,D3,4.07846184,3,54.90230885,5.593260004,68.74424861,5.816450361
16,TBI,Martens-35-HFD16-3,D3,4.07846184,10,82.05981439,2.504865871,68.74424861,5.816450361
16,TBI,Martens-35-HFD16-3,D3,4.07846184,8,92.29189599,1.717519409,68.74424861,5.816450361
16,TBI,Martens-35-HFD16-3,D3,4.07846184,9,92.15228325,1.427794994,68.74424861,5.816450361
16,TBI,Martens-35-HFD16-3,D3,4.07846184,5,87.904783,2.520560389,68.74424861,5.816450361
16,TBI,Martens-35-HFD16-3,D3,4.07846184,6,89.25484341,2.678936728,68.74424861,5.816450361
16,TBI,Martens-59-HFD16-30,D30,4.105857987,2,44.44444444,6.25,68.74424861,5.816450361
16,TBI,Martens-59-HFD16-30,D30,4.105857987,4,83.25250682,9.193762473,68.74424861,5.816450361
16,TBI,Martens-59-HFD16-30,D30,4.105857987,7,91.68538726,2.964787022,68.74424861,5.816450361
16,TBI,Martens-59-HFD16-30,D30,4.105857987,3,54.90230885,5.593260004,68.74424861,5.816450361
16,TBI,Martens-59-HFD16-30,D30,4.105857987,10,82.05981439,2.504865871,68.74424861,5.816450361
16,TBI,Martens-59-HFD16-30,D30,4.105857987,8,92.29189599,1.717519409,68.74424861,5.816450361
16,TBI,Martens-59-HFD16-30,D30,4.105857987,9,92.15228325,1.427794994,68.74424861,5.816450361
16,TBI,Martens-59-HFD16-30,D30,4.105857987,5,87.904783,2.520560389,68.74424861,5.816450361
16,TBI,Martens-59-HFD16-30,D30,4.105857987,6,89.25484341,2.678936728,68.74424861,5.816450361
16,TBI,Martens-83-HFD16-60,D60,3.745344259,2,44.44444444,6.25,68.74424861,5.816450361
16,TBI,Martens-83-HFD16-60,D60,3.745344259,4,83.25250682,9.193762473,68.74424861,5.816450361
16,TBI,Martens-83-HFD16-60,D60,3.745344259,7,91.68538726,2.964787022,68.74424861,5.816450361
16,TBI,Martens-83-HFD16-60,D60,3.745344259,3,54.90230885,5.593260004,68.74424861,5.816450361
16,TBI,Martens-83-HFD16-60,D60,3.745344259,10,82.05981439,2.504865871,68.74424861,5.816450361
16,TBI,Martens-83-HFD16-60,D60,3.745344259,8,92.29189599,1.717519409,68.74424861,5.816450361
16,TBI,Martens-83-HFD16-60,D60,3.745344259,9,92.15228325,1.427794994,68.74424861,5.816450361
16,TBI,Martens-83-HFD16-60,D60,3.745344259,5,87.904783,2.520560389,68.74424861,5.816450361
16,TBI,Martens-83-HFD16-60,D60,3.745344259,6,89.25484341,2.678936728,68.74424861,5.816450361
20,Sham,Martens-12-HFD20-Pre-surgery,Pre,4.233984196,4,88.40340022,3.168251635,83.09095585,6.083083237
20,Sham,Martens-12-HFD20-Pre-surgery,Pre,4.233984196,2,77.27906324,5.000026143,83.09095585,6.083083237
20,Sham,Martens-12-HFD20-Pre-surgery,Pre,4.233984196,5,92.86544996,3.680960669,83.09095585,6.083083237
20,Sham,Martens-12-HFD20-Pre-surgery,Pre,4.233984196,6,85.72880117,3.811112921,83.09095585,6.083083237
20,Sham,Martens-12-HFD20-Pre-surgery,Pre,4.233984196,7,91.81526538,3.909620759,83.09095585,6.083083237
20,Sham,Martens-12-HFD20-Pre-surgery,Pre,4.233984196,3,75.10107271,5.175633063,83.09095585,6.083083237
20,Sham,Martens-12-HFD20-Pre-surgery,Pre,4.233984196,10,87.47353333,2.311969325,83.09095585,6.083083237
20,Sham,Martens-12-HFD20-Pre-surgery,Pre,4.233984196,8,83.90801567,3.127652697,83.09095585,6.083083237
20,Sham,Martens-12-HFD20-Pre-surgery,Pre,4.233984196,9,83.29542714,2.718670438,83.09095585,6.083083237
20,Sham,Martens-36-HFD20-3,D3,4.206703308,4,88.40340022,3.168251635,83.09095585,6.083083237
20,Sham,Martens-36-HFD20-3,D3,4.206703308,2,77.27906324,5.000026143,83.09095585,6.083083237
20,Sham,Martens-36-HFD20-3,D3,4.206703308,5,92.86544996,3.680960669,83.09095585,6.083083237
20,Sham,Martens-36-HFD20-3,D3,4.206703308,6,85.72880117,3.811112921,83.09095585,6.083083237
20,Sham,Martens-36-HFD20-3,D3,4.206703308,7,91.81526538,3.909620759,83.09095585,6.083083237
20,Sham,Martens-36-HFD20-3,D3,4.206703308,3,75.10107271,5.175633063,83.09095585,6.083083237
20,Sham,Martens-36-HFD20-3,D3,4.206703308,10,87.47353333,2.311969325,83.09095585,6.083083237
20,Sham,Martens-36-HFD20-3,D3,4.206703308,8,83.90801567,3.127652697,83.09095585,6.083083237
20,Sham,Martens-36-HFD20-3,D3,4.206703308,9,83.29542714,2.718670438,83.09095585,6.083083237
20,Sham,Martens-60-HFD20-30,D30,4.464374534,4,88.40340022,3.168251635,83.09095585,6.083083237
20,Sham,Martens-60-HFD20-30,D30,4.464374534,2,77.27906324,5.000026143,83.09095585,6.083083237
20,Sham,Martens-60-HFD20-30,D30,4.464374534,5,92.86544996,3.680960669,83.09095585,6.083083237
20,Sham,Martens-60-HFD20-30,D30,4.464374534,6,85.72880117,3.811112921,83.09095585,6.083083237
20,Sham,Martens-60-HFD20-30,D30,4.464374534,7,91.81526538,3.909620759,83.09095585,6.083083237
20,Sham,Martens-60-HFD20-30,D30,4.464374534,3,75.10107271,5.175633063,83.09095585,6.083083237
20,Sham,Martens-60-HFD20-30,D30,4.464374534,10,87.47353333,2.311969325,83.09095585,6.083083237
20,Sham,Martens-60-HFD20-30,D30,4.464374534,8,83.90801567,3.127652697,83.09095585,6.083083237
20,Sham,Martens-60-HFD20-30,D30,4.464374534,9,83.29542714,2.718670438,83.09095585,6.083083237
20,Sham,Martens-84-HFD20-60,D60,4.293413254,4,88.40340022,3.168251635,83.09095585,6.083083237
20,Sham,Martens-84-HFD20-60,D60,4.293413254,2,77.27906324,5.000026143,83.09095585,6.083083237
20,Sham,Martens-84-HFD20-60,D60,4.293413254,5,92.86544996,3.680960669,83.09095585,6.083083237
20,Sham,Martens-84-HFD20-60,D60,4.293413254,6,85.72880117,3.811112921,83.09095585,6.083083237
20,Sham,Martens-84-HFD20-60,D60,4.293413254,7,91.81526538,3.909620759,83.09095585,6.083083237
20,Sham,Martens-84-HFD20-60,D60,4.293413254,3,75.10107271,5.175633063,83.09095585,6.083083237
20,Sham,Martens-84-HFD20-60,D60,4.293413254,10,87.47353333,2.311969325,83.09095585,6.083083237
20,Sham,Martens-84-HFD20-60,D60,4.293413254,8,83.90801567,3.127652697,83.09095585,6.083083237
20,Sham,Martens-84-HFD20-60,D60,4.293413254,9,83.29542714,2.718670438,83.09095585,6.083083237
21,Sham,Martens-13-HFD21-Pre-surgery,Pre,4.513789703,2,34.7042809,10.70232971,27.65052999,10.2611746
21,Sham,Martens-13-HFD21-Pre-surgery,Pre,4.513789703,3,45.42967416,5.840672301,27.65052999,10.2611746
21,Sham,Martens-13-HFD21-Pre-surgery,Pre,4.513789703,7,57.04052288,9.557233131,27.65052999,10.2611746
21,Sham,Martens-13-HFD21-Pre-surgery,Pre,4.513789703,8,61.03164441,12.20683792,27.65052999,10.2611746
21,Sham,Martens-13-HFD21-Pre-surgery,Pre,4.513789703,5,47.41991426,12.64019237,27.65052999,10.2611746
21,Sham,Martens-13-HFD21-Pre-surgery,Pre,4.513789703,6,53.53175507,12.97277944,27.65052999,10.2611746
21,Sham,Martens-13-HFD21-Pre-surgery,Pre,4.513789703,10,71.14969764,9.174212321,27.65052999,10.2611746
21,Sham,Martens-13-HFD21-Pre-surgery,Pre,4.513789703,4,44.30653978,9.151025021,27.65052999,10.2611746
21,Sham,Martens-13-HFD21-Pre-surgery,Pre,4.513789703,9,69.09808297,10.23496402,27.65052999,10.2611746
21,Sham,Martens-37-HFD21-3,D3,3.897641693,2,34.7042809,10.70232971,27.65052999,10.2611746
21,Sham,Martens-37-HFD21-3,D3,3.897641693,3,45.42967416,5.840672301,27.65052999,10.2611746
21,Sham,Martens-37-HFD21-3,D3,3.897641693,7,57.04052288,9.557233131,27.65052999,10.2611746
21,Sham,Martens-37-HFD21-3,D3,3.897641693,8,61.03164441,12.20683792,27.65052999,10.2611746
21,Sham,Martens-37-HFD21-3,D3,3.897641693,5,47.41991426,12.64019237,27.65052999,10.2611746
21,Sham,Martens-37-HFD21-3,D3,3.897641693,6,53.53175507,12.97277944,27.65052999,10.2611746
21,Sham,Martens-37-HFD21-3,D3,3.897641693,10,71.14969764,9.174212321,27.65052999,10.2611746
21,Sham,Martens-37-HFD21-3,D3,3.897641693,4,44.30653978,9.151025021,27.65052999,10.2611746
21,Sham,Martens-37-HFD21-3,D3,3.897641693,9,69.09808297,10.23496402,27.65052999,10.2611746
21,Sham,Martens-61-HFD21-30,D30,4.141641711,2,34.7042809,10.70232971,27.65052999,10.2611746
21,Sham,Martens-61-HFD21-30,D30,4.141641711,3,45.42967416,5.840672301,27.65052999,10.2611746
21,Sham,Martens-61-HFD21-30,D30,4.141641711,7,57.04052288,9.557233131,27.65052999,10.2611746
21,Sham,Martens-61-HFD21-30,D30,4.141641711,8,61.03164441,12.20683792,27.65052999,10.2611746
21,Sham,Martens-61-HFD21-30,D30,4.141641711,5,47.41991426,12.64019237,27.65052999,10.2611746
21,Sham,Martens-61-HFD21-30,D30,4.141641711,6,53.53175507,12.97277944,27.65052999,10.2611746
21,Sham,Martens-61-HFD21-30,D30,4.141641711,10,71.14969764,9.174212321,27.65052999,10.2611746
21,Sham,Martens-61-HFD21-30,D30,4.141641711,4,44.30653978,9.151025021,27.65052999,10.2611746
21,Sham,Martens-61-HFD21-30,D30,4.141641711,9,69.09808297,10.23496402,27.65052999,10.2611746
21,Sham,Martens-85-HFD21-60,D60,4.180743377,2,34.7042809,10.70232971,27.65052999,10.2611746
21,Sham,Martens-85-HFD21-60,D60,4.180743377,3,45.42967416,5.840672301,27.65052999,10.2611746
21,Sham,Martens-85-HFD21-60,D60,4.180743377,7,57.04052288,9.557233131,27.65052999,10.2611746
21,Sham,Martens-85-HFD21-60,D60,4.180743377,8,61.03164441,12.20683792,27.65052999,10.2611746
21,Sham,Martens-85-HFD21-60,D60,4.180743377,5,47.41991426,12.64019237,27.65052999,10.2611746
21,Sham,Martens-85-HFD21-60,D60,4.180743377,6,53.53175507,12.97277944,27.65052999,10.2611746
21,Sham,Martens-85-HFD21-60,D60,4.180743377,10,71.14969764,9.174212321,27.65052999,10.2611746
21,Sham,Martens-85-HFD21-60,D60,4.180743377,4,44.30653978,9.151025021,27.65052999,10.2611746
21,Sham,Martens-85-HFD21-60,D60,4.180743377,9,69.09808297,10.23496402,27.65052999,10.2611746
22,TBI,Martens-14-HFD22-Pre-surgery,Pre,4.44805559,6,58.00545172,19.12238862,96.71956487,7.275226229
22,TBI,Martens-14-HFD22-Pre-surgery,Pre,4.44805559,7,50.06574934,15.87335471,96.71956487,7.275226229
22,TBI,Martens-14-HFD22-Pre-surgery,Pre,4.44805559,4,98.21759259,15.79816534,96.71956487,7.275226229
22,TBI,Martens-14-HFD22-Pre-surgery,Pre,4.44805559,10,53.98558841,9.889646152,96.71956487,7.275226229
22,TBI,Martens-14-HFD22-Pre-surgery,Pre,4.44805559,5,94.1648341,16.40487657,96.71956487,7.275226229
22,TBI,Martens-14-HFD22-Pre-surgery,Pre,4.44805559,9,50.78158149,15.79917341,96.71956487,7.275226229
22,TBI,Martens-14-HFD22-Pre-surgery,Pre,4.44805559,3,71.08974359,5.639751553,96.71956487,7.275226229
22,TBI,Martens-14-HFD22-Pre-surgery,Pre,4.44805559,8,50.85895508,17.58032194,96.71956487,7.275226229
22,TBI,Martens-38-HFD22-3,D3,4.309656949,6,58.00545172,19.12238862,96.71956487,7.275226229
22,TBI,Martens-38-HFD22-3,D3,4.309656949,7,50.06574934,15.87335471,96.71956487,7.275226229
22,TBI,Martens-38-HFD22-3,D3,4.309656949,4,98.21759259,15.79816534,96.71956487,7.275226229
22,TBI,Martens-38-HFD22-3,D3,4.309656949,10,53.98558841,9.889646152,96.71956487,7.275226229
22,TBI,Martens-38-HFD22-3,D3,4.309656949,5,94.1648341,16.40487657,96.71956487,7.275226229
22,TBI,Martens-38-HFD22-3,D3,4.309656949,9,50.78158149,15.79917341,96.71956487,7.275226229
22,TBI,Martens-38-HFD22-3,D3,4.309656949,3,71.08974359,5.639751553,96.71956487,7.275226229
22,TBI,Martens-38-HFD22-3,D3,4.309656949,8,50.85895508,17.58032194,96.71956487,7.275226229
22,TBI,Martens-62-HFD22-30,D30,3.925002594,6,58.00545172,19.12238862,96.71956487,7.275226229
22,TBI,Martens-62-HFD22-30,D30,3.925002594,7,50.06574934,15.87335471,96.71956487,7.275226229
22,TBI,Martens-62-HFD22-30,D30,3.925002594,4,98.21759259,15.79816534,96.71956487,7.275226229
22,TBI,Martens-62-HFD22-30,D30,3.925002594,10,53.98558841,9.889646152,96.71956487,7.275226229
22,TBI,Martens-62-HFD22-30,D30,3.925002594,5,94.1648341,16.40487657,96.71956487,7.275226229
22,TBI,Martens-62-HFD22-30,D30,3.925002594,9,50.78158149,15.79917341,96.71956487,7.275226229
22,TBI,Martens-62-HFD22-30,D30,3.925002594,3,71.08974359,5.639751553,96.71956487,7.275226229
22,TBI,Martens-62-HFD22-30,D30,3.925002594,8,50.85895508,17.58032194,96.71956487,7.275226229
22,TBI,Martens-86-HFD22-60,D60,4.235962811,6,58.00545172,19.12238862,96.71956487,7.275226229
22,TBI,Martens-86-HFD22-60,D60,4.235962811,7,50.06574934,15.87335471,96.71956487,7.275226229
22,TBI,Martens-86-HFD22-60,D60,4.235962811,4,98.21759259,15.79816534,96.71956487,7.275226229
22,TBI,Martens-86-HFD22-60,D60,4.235962811,10,53.98558841,9.889646152,96.71956487,7.275226229
22,TBI,Martens-86-HFD22-60,D60,4.235962811,5,94.1648341,16.40487657,96.71956487,7.275226229
